UserID,Name,Age,City,TradingCategories,AccountBalance,ExperienceLevel
3c79c606,Shawn Malone,40,Donovanbury,EQ,831230.82,Expert
fc986613,Lisa Scott,26,Rebeccachester,COM,755684.03,Expert
fc986613,Lisa Scott,26,Rebeccachester,CUR,755684.03,Expert
f79106ac,Joseph Lee,33,Lake Alex,EQ,863114.4,Expert
7c5cd38f,Thomas Howard,27,Vanessaton,DER,647888.64,Beginner
7c5cd38f,Thomas Howard,27,Vanessaton,MF,647888.64,Beginner
6a851740,Richard Rivas,36,Christophermouth,EQ,926876.45,Intermediate
6a851740,Richard Rivas,36,Christophermouth,BOND,926876.45,Intermediate
6a851740,Richard Rivas,36,Christophermouth,DER,926876.45,Intermediate
4735439e,Crystal Smith,33,Charlesbury,BOND,616319.76,Beginner
4735439e,Crystal Smith,33,Charlesbury,IDX,616319.76,Beginner
b22a8df9,Carlos Goodman,27,Goodton,MF,747416.58,Beginner
b22a8df9,Carlos Goodman,27,Goodton,CUR,747416.58,Beginner
b22a8df9,Carlos Goodman,27,Goodton,COM,747416.58,Beginner
1f50481b,Mrs. Rachel White PhD,22,Port Chrisstad,COM,208542.05,Beginner
1f50481b,Mrs. Rachel White PhD,22,Port Chrisstad,CUR,208542.05,Beginner
1f50481b,Mrs. Rachel White PhD,22,Port Chrisstad,MF,208542.05,Beginner
7a8b36fc,Allison Ferguson,22,West Nicholas,DER,261310.03,Intermediate
573fd527,Nicole Arnold,49,Seanshire,IDX,252683.62,Beginner
573fd527,Nicole Arnold,49,Seanshire,DER,252683.62,Beginner
d5802fef,John Schmitt,53,Jacobmouth,IDX,462969.2,Intermediate
ef6f6501,Leslie James,22,Port Steven,DER,505085.09,Expert
ef6f6501,Leslie James,22,Port Steven,EQ,505085.09,Expert
26096caf,Jerome Patterson,39,Wrightport,IDX,809072.37,Intermediate
26096caf,Jerome Patterson,39,Wrightport,EQ,809072.37,Intermediate
26096caf,Jerome Patterson,39,Wrightport,BOND,809072.37,Intermediate
5e16e51a,Tara Peters,35,Port Michaelmouth,COM,211368.32,Beginner
875077cd,Tara Martin,28,West Andrew,CUR,626999.93,Expert
875077cd,Tara Martin,28,West Andrew,DER,626999.93,Expert
875077cd,Tara Martin,28,West Andrew,BOND,626999.93,Expert
a8c8bc6b,Brandon Evans,59,South Caseyland,BOND,387813.38,Intermediate
000ea2a1,Charles Cole,39,North Mariahaven,DER,204487.53,Beginner
000ea2a1,Charles Cole,39,North Mariahaven,EQ,204487.53,Beginner
000ea2a1,Charles Cole,39,North Mariahaven,BOND,204487.53,Beginner
d3cec9b0,Tammy Smith,58,Solistown,IDX,721587.01,Expert
d3cec9b0,Tammy Smith,58,Solistown,EQ,721587.01,Expert
f9ea49b9,Lisa Castillo,49,Owensbury,IDX,171741.58,Intermediate
f9ea49b9,Lisa Castillo,49,Owensbury,DER,171741.58,Intermediate
8bac9d19,Chelsea Adkins,43,East Jesse,BOND,699493.12,Beginner
e55783b4,Jose Rodriguez,52,Youngport,DER,596388.3,Intermediate
e55783b4,Jose Rodriguez,52,Youngport,CUR,596388.3,Intermediate
96c26d42,Douglas Bell,27,Parrishbury,BOND,433666.3,Intermediate
6028d889,Alejandra Alvarado,37,Glennchester,DER,950220.88,Intermediate
6028d889,Alejandra Alvarado,37,Glennchester,BOND,950220.88,Intermediate
6028d889,Alejandra Alvarado,37,Glennchester,COM,950220.88,Intermediate
8d5796c8,James Shelton,51,Port Michelehaven,DER,659146.8,Beginner
8d5796c8,James Shelton,51,Port Michelehaven,IDX,659146.8,Beginner
9a611d9d,Mary Campbell,53,Amybury,CUR,318552.31,Expert
9a611d9d,Mary Campbell,53,Amybury,IDX,318552.31,Expert
9a611d9d,Mary Campbell,53,Amybury,EQ,318552.31,Expert
304c429b,Angela Jackson,24,West Catherine,COM,459094.7,Intermediate
304c429b,Angela Jackson,24,West Catherine,BOND,459094.7,Intermediate
08fde227,Tanya Cruz,35,Jamesmouth,EQ,895276.34,Expert
0e5c1eca,Stephanie Martin,24,Jasonmouth,COM,14946.95,Intermediate
0e5c1eca,Stephanie Martin,24,Jasonmouth,MF,14946.95,Intermediate
3818c98f,Michael Riggs,36,North Patricia,EQ,393148.32,Beginner
3818c98f,Michael Riggs,36,North Patricia,COM,393148.32,Beginner
3818c98f,Michael Riggs,36,North Patricia,CUR,393148.32,Beginner
a99d1240,Nina White,32,Port Lindsay,CUR,204227.61,Expert
a99d1240,Nina White,32,Port Lindsay,BOND,204227.61,Expert
a99d1240,Nina White,32,Port Lindsay,EQ,204227.61,Expert
9a1cec97,Kristin Smith,44,Allenville,BOND,903925.39,Expert
894db204,Jordan Sellers,51,Sarahview,CUR,562779.08,Beginner
be408200,Brenda Huff,48,North Lindsey,MF,513806.62,Intermediate
be408200,Brenda Huff,48,North Lindsey,EQ,513806.62,Intermediate
ed5639c3,Dale Branch,59,Nielsenchester,EQ,907348.82,Expert
f7249cba,Matthew Rivera,47,North Markmouth,DER,142477.17,Intermediate
f7249cba,Matthew Rivera,47,North Markmouth,IDX,142477.17,Intermediate
f7249cba,Matthew Rivera,47,North Markmouth,EQ,142477.17,Intermediate
7facd3db,Richard Golden,31,Wongtown,MF,704446.75,Intermediate
ce697430,Nicholas Moody,35,East Timothy,EQ,663865.97,Beginner
ce697430,Nicholas Moody,35,East Timothy,COM,663865.97,Beginner
02ab3bb5,Jessica Matthews,46,East Jessicafort,CUR,361793.93,Intermediate
02ab3bb5,Jessica Matthews,46,East Jessicafort,DER,361793.93,Intermediate
02ab3bb5,Jessica Matthews,46,East Jessicafort,IDX,361793.93,Intermediate
a74c61ef,Bill Wolfe,42,Caitlynmouth,EQ,11009.56,Intermediate
a74c61ef,Bill Wolfe,42,Caitlynmouth,BOND,11009.56,Intermediate
a74c61ef,Bill Wolfe,42,Caitlynmouth,COM,11009.56,Intermediate
58031f76,Whitney Simmons,50,East Tara,MF,895560.76,Beginner
06369977,Christina Rodriguez,56,Nathanhaven,IDX,423963.38,Beginner
06369977,Christina Rodriguez,56,Nathanhaven,COM,423963.38,Beginner
c258d5a8,Logan Dodson,27,Johnsonborough,COM,889703.84,Intermediate
c258d5a8,Logan Dodson,27,Johnsonborough,CUR,889703.84,Intermediate
592c043b,Crystal Reeves,23,Port Thomas,EQ,439135.75,Beginner
592c043b,Crystal Reeves,23,Port Thomas,IDX,439135.75,Beginner
592c043b,Crystal Reeves,23,Port Thomas,DER,439135.75,Beginner
dbe87839,Katrina Stevens,52,Maryside,CUR,674903.12,Expert
dbe87839,Katrina Stevens,52,Maryside,IDX,674903.12,Expert
cfb1586b,Lauren Greer,39,Port Brenda,COM,889603.65,Beginner
8d3787e6,Laura Torres,41,Lake Dale,BOND,92813.12,Beginner
8d3787e6,Laura Torres,41,Lake Dale,MF,92813.12,Beginner
8d3787e6,Laura Torres,41,Lake Dale,EQ,92813.12,Beginner
a73f9bc4,Susan Silva,42,North Francisco,COM,958443.87,Expert
a73f9bc4,Susan Silva,42,North Francisco,CUR,958443.87,Expert
232aedd5,Stephen Grant,25,Fitzgeraldberg,EQ,278498.87,Intermediate
232aedd5,Stephen Grant,25,Fitzgeraldberg,IDX,278498.87,Intermediate
232aedd5,Stephen Grant,25,Fitzgeraldberg,BOND,278498.87,Intermediate
03099ab2,Danielle Pearson,24,Craigbury,EQ,10629.77,Intermediate
0e1885da,Joshua Wells,45,Lake Alvin,MF,460931.89,Intermediate
62181601,Scott Andrews,37,East Lisa,COM,464697.19,Expert
5f5ec628,Julie Gutierrez,24,East Cynthiamouth,MF,879654.13,Intermediate
03c7d6bd,Veronica Huff,57,North Michael,MF,547938.54,Beginner
03c7d6bd,Veronica Huff,57,North Michael,IDX,547938.54,Beginner
b033bf2a,Ellen Hernandez,55,Jamesview,BOND,99378.61,Expert
ad7e6d75,Joseph Thomas,35,Thompsonstad,DER,637712.46,Expert
ad7e6d75,Joseph Thomas,35,Thompsonstad,IDX,637712.46,Expert
a0abf405,Maureen Parsons MD,59,Lake Brittany,BOND,489859.27,Beginner
a0abf405,Maureen Parsons MD,59,Lake Brittany,COM,489859.27,Beginner
bd96aea0,Megan Mcclain,42,Nicholstown,MF,970400.5,Expert
bd96aea0,Megan Mcclain,42,Nicholstown,COM,970400.5,Expert
8b4b82d1,Michelle Anderson,25,Lake Toddburgh,EQ,547813.94,Expert
8b4b82d1,Michelle Anderson,25,Lake Toddburgh,DER,547813.94,Expert
8b4b82d1,Michelle Anderson,25,Lake Toddburgh,COM,547813.94,Expert
d7c4d642,Elizabeth Kim,41,Port Veronica,DER,64338.04,Beginner
d7c4d642,Elizabeth Kim,41,Port Veronica,CUR,64338.04,Beginner
fe98000c,Brian Ross,43,New Michael,EQ,436463.86,Beginner
fe98000c,Brian Ross,43,New Michael,COM,436463.86,Beginner
fe98000c,Brian Ross,43,New Michael,CUR,436463.86,Beginner
26cf4ff1,Nancy Andrews,53,North Kyliemouth,MF,703175.2,Beginner
26cf4ff1,Nancy Andrews,53,North Kyliemouth,COM,703175.2,Beginner
4e1beaf9,Joan Miles,25,Donnachester,DER,225332.59,Beginner
4e1beaf9,Joan Miles,25,Donnachester,COM,225332.59,Beginner
4e1beaf9,Joan Miles,25,Donnachester,EQ,225332.59,Beginner
8a52fb18,Shawn Williams,27,Thompsontown,CUR,760872.33,Intermediate
8a52fb18,Shawn Williams,27,Thompsontown,MF,760872.33,Intermediate
8a52fb18,Shawn Williams,27,Thompsontown,DER,760872.33,Intermediate
e8676854,Christopher Smith,23,Matthewbury,MF,979935.45,Beginner
30a0b925,Jane Reese,34,Lake Bruceshire,IDX,165942.02,Expert
4b91898b,Tina Evans,50,East Matthew,EQ,857683.35,Beginner
4b91898b,Tina Evans,50,East Matthew,IDX,857683.35,Beginner
d1694372,Grant Taylor,22,North Rhonda,CUR,859564.88,Expert
d1694372,Grant Taylor,22,North Rhonda,BOND,859564.88,Expert
d1694372,Grant Taylor,22,North Rhonda,IDX,859564.88,Expert
01a624cf,Paul White,41,Richardview,MF,197773.25,Intermediate
25a97246,Samuel Butler,43,South Larrymouth,MF,224932.92,Beginner
25a97246,Samuel Butler,43,South Larrymouth,CUR,224932.92,Beginner
14e7274f,Samantha Craig,37,South Josephchester,MF,424545.69,Intermediate
14e7274f,Samantha Craig,37,South Josephchester,IDX,424545.69,Intermediate
165905fc,Amber Roberts,35,Mcleanmouth,MF,94118.34,Beginner
165905fc,Amber Roberts,35,Mcleanmouth,DER,94118.34,Beginner
165905fc,Amber Roberts,35,Mcleanmouth,COM,94118.34,Beginner
b132e023,Terri Edwards,56,New Barbara,DER,307910.23,Expert
8763b785,John Robinson,33,Lake Maria,DER,383747.75,Intermediate
8763b785,John Robinson,33,Lake Maria,BOND,383747.75,Intermediate
8763b785,John Robinson,33,Lake Maria,MF,383747.75,Intermediate
c33ebb8b,Sarah Daniels,48,Kellymouth,IDX,799951.89,Beginner
c33ebb8b,Sarah Daniels,48,Kellymouth,EQ,799951.89,Beginner
659b2f65,Andrew May,50,Billybury,EQ,887695.34,Beginner
a8813ec4,William Harris,54,Deborahchester,IDX,135296.69,Beginner
a8813ec4,William Harris,54,Deborahchester,EQ,135296.69,Beginner
9e0bb8f8,Alejandro Smith,39,Port Bianca,DER,541020.35,Beginner
9e0bb8f8,Alejandro Smith,39,Port Bianca,IDX,541020.35,Beginner
9e0bb8f8,Alejandro Smith,39,Port Bianca,COM,541020.35,Beginner
05476705,Amy Cunningham,20,Brownhaven,BOND,519108.52,Intermediate
05476705,Amy Cunningham,20,Brownhaven,DER,519108.52,Intermediate
05476705,Amy Cunningham,20,Brownhaven,COM,519108.52,Intermediate
373525eb,Gregory Ortiz,55,North Thomas,DER,745579.95,Beginner
373525eb,Gregory Ortiz,55,North Thomas,BOND,745579.95,Beginner
533c8c8a,Rachel Rogers,26,New Patricia,EQ,809574.85,Intermediate
ab670682,Kerri Parsons,51,Tiffanyfort,IDX,31661.0,Intermediate
ab670682,Kerri Parsons,51,Tiffanyfort,CUR,31661.0,Intermediate
5f1bf539,David Ayers,50,Mistyberg,CUR,770913.9,Intermediate
5f1bf539,David Ayers,50,Mistyberg,BOND,770913.9,Intermediate
00a043d4,Michelle Schultz,41,Nicolebury,MF,891120.21,Expert
00a043d4,Michelle Schultz,41,Nicolebury,IDX,891120.21,Expert
00a043d4,Michelle Schultz,41,Nicolebury,COM,891120.21,Expert
eded4460,Suzanne Compton,36,West Kevin,CUR,143117.84,Expert
120dbea8,William Howard,47,West Terrance,IDX,210506.06,Intermediate
120dbea8,William Howard,47,West Terrance,CUR,210506.06,Intermediate
120dbea8,William Howard,47,West Terrance,DER,210506.06,Intermediate
51481d3a,Robin Brown,56,South Austin,CUR,49639.28,Expert
630a8295,Caitlin Brown,57,West Kristitown,IDX,68584.06,Intermediate
630a8295,Caitlin Brown,57,West Kristitown,DER,68584.06,Intermediate
630a8295,Caitlin Brown,57,West Kristitown,COM,68584.06,Intermediate
4242ac4b,Timothy Moore,52,South Williamview,CUR,734346.9,Beginner
4242ac4b,Timothy Moore,52,South Williamview,DER,734346.9,Beginner
c041d62e,James Thompson,58,Kingtown,CUR,696881.25,Expert
c041d62e,James Thompson,58,Kingtown,EQ,696881.25,Expert
c041d62e,James Thompson,58,Kingtown,MF,696881.25,Expert
12e3f819,Douglas Hampton,28,North Ashleyton,BOND,373623.18,Intermediate
12e3f819,Douglas Hampton,28,North Ashleyton,MF,373623.18,Intermediate
e14d2e96,Devin Brown,31,Colemanton,BOND,903985.44,Intermediate
e14d2e96,Devin Brown,31,Colemanton,COM,903985.44,Intermediate
bc7d01f8,Kristen Calderon,53,Dodsonbury,CUR,291054.85,Beginner
bc7d01f8,Kristen Calderon,53,Dodsonbury,IDX,291054.85,Beginner
6ad4ad36,Matthew Meadows,47,Rosarioport,IDX,464488.21,Beginner
6ad4ad36,Matthew Meadows,47,Rosarioport,CUR,464488.21,Beginner
6ad4ad36,Matthew Meadows,47,Rosarioport,BOND,464488.21,Beginner
bf233987,Jenna Myers DDS,53,Huffmanfurt,DER,128510.77,Expert
bf233987,Jenna Myers DDS,53,Huffmanfurt,COM,128510.77,Expert
bf233987,Jenna Myers DDS,53,Huffmanfurt,MF,128510.77,Expert
4ffb7e4f,Brian Madden,25,New Norman,CUR,954394.53,Expert
4ffb7e4f,Brian Madden,25,New Norman,DER,954394.53,Expert
4ffb7e4f,Brian Madden,25,New Norman,COM,954394.53,Expert
9aca95d8,John Martinez,52,North Ebonymouth,DER,327311.7,Beginner
9aca95d8,John Martinez,52,North Ebonymouth,EQ,327311.7,Beginner
5f2be46d,Jeffrey Long,22,Jonathanside,EQ,611789.27,Intermediate
5f2be46d,Jeffrey Long,22,Jonathanside,COM,611789.27,Intermediate
5f2be46d,Jeffrey Long,22,Jonathanside,BOND,611789.27,Intermediate
2a267f03,Carmen Drake,20,Alvarezmouth,IDX,491825.84,Expert
2a267f03,Carmen Drake,20,Alvarezmouth,EQ,491825.84,Expert
4728b0da,Jessica Miller,36,East April,COM,105924.72,Expert
4728b0da,Jessica Miller,36,East April,EQ,105924.72,Expert
a3682fe6,William Mccoy,58,Lake Austinfurt,BOND,172804.41,Expert
a3682fe6,William Mccoy,58,Lake Austinfurt,CUR,172804.41,Expert
b5daf99b,Sarah Singleton,33,North Dennis,DER,767376.07,Expert
b5daf99b,Sarah Singleton,33,North Dennis,IDX,767376.07,Expert
7bdcee02,Lauren Castillo,52,South David,IDX,768278.94,Expert
7bdcee02,Lauren Castillo,52,South David,COM,768278.94,Expert
cfb73bbc,Robert White,44,Sabrinachester,MF,943699.67,Intermediate
cfb73bbc,Robert White,44,Sabrinachester,DER,943699.67,Intermediate
cfb73bbc,Robert White,44,Sabrinachester,BOND,943699.67,Intermediate
b5f98a60,Lisa Miller,31,Lake Pennyfort,EQ,376772.84,Beginner
b5f98a60,Lisa Miller,31,Lake Pennyfort,IDX,376772.84,Beginner
9371b7e1,Anthony Lopez,22,Port Elizabeth,EQ,848981.77,Expert
9371b7e1,Anthony Lopez,22,Port Elizabeth,DER,848981.77,Expert
9371b7e1,Anthony Lopez,22,Port Elizabeth,CUR,848981.77,Expert
8c99304c,Thomas Colon,22,South Natalie,BOND,368763.75,Expert
ee013f4d,Tina Bailey,45,South Natasha,COM,434174.74,Beginner
ee013f4d,Tina Bailey,45,South Natasha,MF,434174.74,Beginner
ee013f4d,Tina Bailey,45,South Natasha,BOND,434174.74,Beginner
d54f2444,Allison Atkins,22,Hubbardland,CUR,178528.42,Expert
d54f2444,Allison Atkins,22,Hubbardland,BOND,178528.42,Expert
d54f2444,Allison Atkins,22,Hubbardland,DER,178528.42,Expert
d55acebc,Alexander Johnson,52,Lake Charlesshire,MF,163080.31,Expert
d55acebc,Alexander Johnson,52,Lake Charlesshire,CUR,163080.31,Expert
a4b9d0ae,Paula Hale,42,South Katelyn,MF,973907.5,Intermediate
a4b9d0ae,Paula Hale,42,South Katelyn,EQ,973907.5,Intermediate
97528829,Sharon Wise,37,Nelsonbury,IDX,977984.71,Intermediate
97528829,Sharon Wise,37,Nelsonbury,CUR,977984.71,Intermediate
97528829,Sharon Wise,37,Nelsonbury,DER,977984.71,Intermediate
f861b175,Jonathan Scott,29,Hartfort,DER,508749.8,Expert
f861b175,Jonathan Scott,29,Hartfort,MF,508749.8,Expert
f861b175,Jonathan Scott,29,Hartfort,CUR,508749.8,Expert
543f8877,Brittany Frey,54,West Jillian,EQ,650780.08,Intermediate
7a7487cb,Matthew Williams,43,Michaelburgh,IDX,166870.43,Intermediate
7a7487cb,Matthew Williams,43,Michaelburgh,CUR,166870.43,Intermediate
f36e883c,Noah Howard,37,East Megan,EQ,90831.86,Beginner
f36e883c,Noah Howard,37,East Megan,BOND,90831.86,Beginner
f36e883c,Noah Howard,37,East Megan,IDX,90831.86,Beginner
cc965e1f,Lindsey Yoder,33,Kelleyfurt,IDX,386516.58,Expert
cc965e1f,Lindsey Yoder,33,Kelleyfurt,EQ,386516.58,Expert
cc965e1f,Lindsey Yoder,33,Kelleyfurt,CUR,386516.58,Expert
f0e027c2,Heidi Farmer,40,Lake Christopher,IDX,655172.84,Expert
f0e027c2,Heidi Farmer,40,Lake Christopher,CUR,655172.84,Expert
f0e027c2,Heidi Farmer,40,Lake Christopher,BOND,655172.84,Expert
f6500a3a,Cassandra Hall,45,Dianestad,COM,605714.88,Intermediate
45e2a863,Michael Cox,35,New Jerry,MF,594470.28,Intermediate
45e2a863,Michael Cox,35,New Jerry,BOND,594470.28,Intermediate
45e2a863,Michael Cox,35,New Jerry,IDX,594470.28,Intermediate
91b1d813,Paul Sheppard,49,Port Eugene,EQ,335653.94,Intermediate
91b1d813,Paul Sheppard,49,Port Eugene,DER,335653.94,Intermediate
6b64c71c,Cody Padilla,39,Jessicaview,IDX,23191.86,Intermediate
6b64c71c,Cody Padilla,39,Jessicaview,BOND,23191.86,Intermediate
d1a00479,Andre Doyle,52,Yatestown,IDX,557166.07,Intermediate
